x,y,x_err,y_err,t_up_true,t_low_true,is_concordant,Case,Tier,L,True_I,CL_code,Sample
8.298735958,0.384682314,0.076361886,0.005309556,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
7.434318324,0.368827753,0.079210128,0.005894601,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
18.03979193,0.563346152,0.134573424,0.006303683,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
11.18492333,0.437618804,0.108188785,0.006349455,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
9.603437333,0.408612261,0.096128795,0.00613521,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
11.4567551,0.442604558,0.155084442,0.008986979,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
16.98904825,0.544074124,0.19901031,0.009559955,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
14.96782373,0.507002196,0.222563244,0.011308263,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
6.853940736,0.358182861,0.093949253,0.007364598,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
8.741674698,0.392806396,0.084654843,0.005705937,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
6.69218863,0.355216113,0.050007819,0.003981564,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
15.06927609,0.508862966,0.22466369,0.011379747,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
16.68392108,0.538477689,0.23239117,0.011250724,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
16.40264519,0.533318717,0.220518575,0.010754974,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
16.53748707,0.535791896,0.113556657,0.00551862,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
11.11038377,0.43625165,0.064527483,0.003800529,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
6.787323056,0.356961005,0.069576389,0.005488775,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
9.149375087,0.40028416,0.132190644,0.008674989,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
11.84245129,0.449678736,0.153894147,0.008765448,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
6.738342415,0.356062635,0.06833004,0.00541597,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
14.88251226,0.505437471,0.126711324,0.006455024,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
15.70005794,0.520432339,0.139010547,0.006911973,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
7.221348404,0.364921603,0.077966351,0.005909895,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
9.454165276,0.405874415,0.093829084,0.00604223,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
16.35586329,0.532460675,0.086406767,0.004219423,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
10.29354968,0.421269834,0.081093512,0.004978203,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
8.849079742,0.394776346,0.085412421,0.005715646,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
15.63459747,0.519231707,0.150529738,0.007498736,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
7.312516301,0.366593743,0.063744028,0.004793458,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
9.926568983,0.414538923,0.087377192,0.005473379,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
12.0474836,0.453439299,0.139855405,0.007895749,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
12.04210678,0.453340681,0.072764456,0.004108968,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
12.29400643,0.457960854,0.065923208,0.003683533,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
9.517383084,0.407033913,0.073718817,0.004729145,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
12.50052004,0.461748586,0.131214634,0.007270278,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
13.66207864,0.483053105,0.083107534,0.004407677,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
8.912544276,0.39594037,0.047634964,0.00317428,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
8.52027981,0.388745721,0.047712786,0.003265411,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
9.90221255,0.414092194,0.10835936,0.006797082,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
15.87682537,0.523674487,0.130441473,0.00645364,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
16.66915076,0.538206781,0.242985112,0.011768107,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
6.849838145,0.358107614,0.069723035,0.005467651,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
13.53973694,0.480809197,0.08134153,0.004332775,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
9.872719948,0.41355126,0.106017739,0.006661351,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
16.36588176,0.532644427,0.164595715,0.008035405,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
7.379425665,0.367820949,0.082177685,0.006144111,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
14.5463868,0.499272486,0.081562636,0.004199185,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
10.41945548,0.423579112,0.084350025,0.005143586,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
10.41858956,0.42356323,0.154116282,0.009398296,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
18.22075019,0.566665165,0.106496804,0.004968074,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
2.150218755,0.096445808,0.017049857,0.00114713,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
1.752589865,0.085702465,0.02538009,0.001861647,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
12.58482017,0.378373274,0.134749521,0.006077038,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
5.75165279,0.193751218,0.05049886,0.002551671,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.090894868,0.094842964,0.025218253,0.001715849,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.88606444,0.116327268,0.04110565,0.00248524,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.188379096,0.097476844,0.01638384,0.001094677,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
1.761051601,0.085931088,0.017531882,0.001283211,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.888552486,0.116394491,0.027207307,0.001644481,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
7.044405605,0.228679484,0.048038828,0.002339195,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.325052582,0.101169559,0.028448398,0.001856804,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
1.815989826,0.087415438,0.013934084,0.001006108,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
7.568137122,0.242829933,0.06177684,0.002973241,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
8.000105869,0.254501088,0.117168047,0.005591063,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
3.965268224,0.145485755,0.057623427,0.003171307,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
8.274775317,0.26192225,0.068802632,0.003266724,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.729668656,0.112101685,0.033060731,0.002036601,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.677594619,0.110694722,0.020633831,0.001279538,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
6.465838802,0.213047466,0.044641412,0.002206382,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
8.344564558,0.263807852,0.077337059,0.003667439,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
1.716698041,0.084732721,0.023056255,0.001707015,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
15.03145312,0.444477671,0.224872907,0.009974184,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
14.48396659,0.429685396,0.196755197,0.008755492,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
8.620715755,0.271269048,0.059150072,0.002791923,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
5.485352997,0.186556193,0.081305586,0.00414779,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
1.537383824,0.079887916,0.009165744,0.000714427,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
8.475915242,0.267356752,0.102623121,0.004855579,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
1.484322476,0.078454277,0.007486383,0.000593542,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
3.619152504,0.136134221,0.020183748,0.001138816,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
13.27782966,0.397097364,0.092284829,0.004139916,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
17.9497784,0.523326495,0.189372001,0.008281722,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
12.43421831,0.374304235,0.176153119,0.007954041,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.714121711,0.11168163,0.016542228,0.001021028,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
12.36103046,0.372326808,0.079906172,0.003610283,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.256576992,0.09931945,0.017471447,0.001153465,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.010069069,0.092659171,0.02366205,0.001636142,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
8.29152034,0.262374675,0.084432906,0.004007659,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
12.10029275,0.365282062,0.103482227,0.004685862,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
5.629194338,0.190442572,0.034610239,0.00175636,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
3.265688668,0.126584152,0.048050005,0.002793761,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
3.287295302,0.127167931,0.019770946,0.001147249,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
5.837656315,0.196074906,0.033378382,0.001681667,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
3.864529417,0.142763941,0.056095275,0.003108418,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
10.17223589,0.313188823,0.122485814,0.005656749,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
1.981755746,0.091894187,0.023080324,0.001605355,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
17.20499252,0.503203484,0.19415432,0.008517801,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
4.390278552,0.156968904,0.047372274,0.002540604,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
3.743750249,0.139500667,0.036659649,0.002049033,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
17.99307206,0.524496226,0.101100459,0.004420602,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
18.10633459,0.527556411,0.189402049,0.008277788,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.892573618,0.116503136,0.016937686,0.00102329,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
5.798036104,0.195004427,0.064028136,0.003230172,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
1.8886783,0.089379372,0.027275265,0.001936152,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
6.425470333,0.21195677,0.065839707,0.003257778,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
1.771695924,0.086218682,0.011650699,0.000850463,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
11.90326888,0.359958769,0.151629762,0.006878001,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
4.698224018,0.165289134,0.046770413,0.002468159,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
5.1449619,0.17735933,0.042089089,0.00217637,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
5.280792004,0.181029258,0.063055034,0.003242356,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
2.724498251,0.111961989,0.036921418,0.002275903,3200,300,FALSE,2,A,1,1800;300,C25L100,2A
22.52474477,0.644487845,0.226880184,0.006491595,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.21966548,0.641110191,0.113349032,0.003270491,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.56231847,0.644901282,0.215453271,0.006158325,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.69816984,0.646391485,0.178576467,0.005085446,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
23.46260973,0.654645161,0.333729715,0.009311605,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.53949191,0.64465018,0.158380003,0.004529814,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.02578783,0.638944214,0.231045683,0.006702385,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.197453,0.64086281,0.208494474,0.006019445,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.31150377,0.642130883,0.142411428,0.004098638,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.75005141,0.646958693,0.335360696,0.00953688,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.31579286,0.64217847,0.276815216,0.007965873,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.7668352,0.647141963,0.130859565,0.003719653,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
21.82351056,0.636667956,0.260126883,0.007588809,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.42877853,0.643429363,0.127581041,0.003660003,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.68790788,0.646279169,0.23219346,0.006614175,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.57450227,0.645035226,0.311074583,0.008888527,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.14006099,0.64022271,0.224920635,0.006504015,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.37812023,0.642869142,0.225118408,0.006467106,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
21.7295287,0.635604576,0.251811806,0.007365679,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.39097612,0.64301141,0.226411497,0.006501958,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.28649861,0.641853312,0.17818334,0.005131697,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.00199233,0.638677316,0.246429254,0.007153387,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.2516611,0.641466176,0.124009165,0.00357491,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.96153411,0.649260037,0.312453138,0.008834921,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
21.87008459,0.637193563,0.25347517,0.007385099,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.46033671,0.643777844,0.146933475,0.004211536,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.55850758,0.644859375,0.132273992,0.003781195,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.39399553,0.643044814,0.318955385,0.009158821,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.65838105,0.645955774,0.24075167,0.006863462,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.25269604,0.641477684,0.330365167,0.009523425,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.15797695,0.640422672,0.235304625,0.00680091,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.02217618,0.638903719,0.181096893,0.005253953,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.3522545,0.642582703,0.245034223,0.007044245,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.4460877,0.643620549,0.154397333,0.004427199,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.53985546,0.64465418,0.19482585,0.005572143,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.38192479,0.642911251,0.187263031,0.005379051,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.47644665,0.643955586,0.282427108,0.008091604,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.28362965,0.641821448,0.294509527,0.008482574,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
21.86706295,0.63715949,0.231625165,0.006749062,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
22.36870381,0.642764895,0.119692869,0.003439376,3200,,TRUE,2,B,0.825,1800;300,C25L82,2B
11.75549183,0.448788424,0.152000953,0.008704391,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.371768158,0.40792072,0.088762411,0.005795282,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.832127482,0.422302879,0.138539693,0.008925695,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
8.003506314,0.389229522,0.088840882,0.006480815,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
12.60908432,0.456908419,0.13455272,0.007313569,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
11.65402343,0.435980579,0.140695202,0.007895176,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
11.01589917,0.424830133,0.0970435,0.00561375,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
10.87828092,0.43426868,0.107084085,0.006412309,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
15.45691232,0.517384717,0.161385326,0.008103006,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
6.922430077,0.357292128,0.103673633,0.008026467,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
13.53379249,0.494095654,0.137275874,0.007517562,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
8.734653865,0.388325766,0.114615303,0.007643361,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
6.987095637,0.359851821,0.044748865,0.003457007,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
14.54961707,0.491120977,0.110093445,0.005574291,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
8.036524098,0.38083601,0.098244725,0.006983454,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
6.42121851,0.352200644,0.050894231,0.004187285,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
7.420238792,0.371319542,0.111131095,0.008341742,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
7.022071674,0.359161608,0.044240807,0.003394212,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
10.94477088,0.434645806,0.081700072,0.004866789,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.870665417,0.411273522,0.144534441,0.00903331,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.588483555,0.407167434,0.101700523,0.006477949,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
7.161474443,0.356201677,0.104925778,0.007828291,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
10.1033999,0.411623779,0.072405564,0.004424825,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
7.668672843,0.370707082,0.051875515,0.003761528,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
14.46691021,0.494441146,0.08433286,0.004323415,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
17.07911271,0.542297149,0.237402173,0.011307015,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
8.837920063,0.395707444,0.077773555,0.005223329,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.802431762,0.415610257,0.126517398,0.008046258,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
6.701379441,0.356635481,0.082953507,0.006621957,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
16.96295117,0.538362537,0.143848034,0.006848077,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
10.35287356,0.425071135,0.05432959,0.003346019,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
12.41407055,0.453829315,0.069621815,0.003817816,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
8.303796445,0.377652858,0.102158765,0.006969201,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
7.497503373,0.370246534,0.101294044,0.007503251,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
11.56584053,0.452041966,0.139902664,0.008201982,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
8.425835143,0.3798562,0.056224859,0.003802121,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
6.162619824,0.341861146,0.043828165,0.003646942,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
15.8429634,0.530078855,0.118849325,0.005964747,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
6.786703391,0.357689777,0.06452374,0.005101037,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
8.211323292,0.381354025,0.117245207,0.008167733,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
16.3794335,0.542575781,0.091465112,0.004544732,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
7.692835391,0.373160225,0.11076699,0.008059545,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
6.695198054,0.344007733,0.080640868,0.006215144,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
15.54734414,0.517383067,0.131997609,0.006588906,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
8.607808125,0.391457906,0.091443285,0.006237859,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.092867838,0.400407499,0.046881072,0.003096636,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
16.07890401,0.525122379,0.187496028,0.009185175,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.354632717,0.404622393,0.099540011,0.006458209,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
7.065742852,0.364272116,0.086409372,0.006682211,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
10.00583704,0.425064631,0.097648208,0.006222388,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.307389107,0.407581143,0.110347682,0.007248376,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.169731684,0.410194461,0.071827044,0.004819616,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
12.51348272,0.455064362,0.090083316,0.004913945,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
7.184488764,0.369886973,0.037949873,0.002930723,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.015082168,0.394663791,0.068279112,0.004483702,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
9.931448161,0.407159892,0.061562975,0.003785849,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
8.422431655,0.38726174,0.12523248,0.008637247,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
6.902928861,0.362009351,0.070124054,0.005516259,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
10.80934133,0.429089579,0.068476727,0.004077397,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
16.10130432,0.528956898,0.140784626,0.006937543,3200,1800,FALSE,2,B,0.825,1800;300,C25L82,2B
2.734905209,0.10909324,0.027658259,0.0016549,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
3.850718624,0.143228619,0.039227337,0.002188609,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
3.25798327,0.128659863,0.027562567,0.001632695,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
1.685819946,0.083021413,0.010769884,0.000795575,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
1.707692221,0.084027839,0.01702724,0.001256751,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
6.789510301,0.218481223,0.038906696,0.001877981,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
8.589990908,0.269999938,0.060968376,0.00287453,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
12.29207451,0.379064021,0.177542941,0.008212626,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.426495934,0.103055935,0.014704626,0.000936782,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
4.604768058,0.164212487,0.038904111,0.002081063,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
12.30603122,0.380046586,0.079371752,0.003676851,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
3.434242586,0.133004904,0.021958457,0.001275645,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
3.613441681,0.139119845,0.026530817,0.00153218,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
4.78792256,0.172077475,0.071640013,0.003862103,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
1.413959178,0.078791266,0.00726954,0.00060763,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
12.04912684,0.370836599,0.103274945,0.004767747,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
1.733953438,0.088834819,0.011313465,0.000869426,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
9.428167486,0.291390848,0.051195256,0.002373393,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
3.272423256,0.124933787,0.039965128,0.002288669,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
7.639074457,0.243226719,0.110529179,0.005278843,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.705263791,0.11130649,0.02313163,0.001427606,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.857997384,0.11298877,0.025117297,0.00148949,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
1.931421242,0.09181083,0.018938742,0.00135039,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
6.612596607,0.220058412,0.077303729,0.003858848,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
3.37345323,0.128313816,0.049030452,0.002797408,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
4.605058402,0.164659318,0.050017241,0.002682639,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
10.95916187,0.338761533,0.074632972,0.003460499,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
4.733867098,0.165277083,0.042917151,0.002247598,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.631081091,0.111793461,0.020369893,0.001298261,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.315670028,0.101489683,0.025866565,0.001700495,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
13.6117323,0.411124292,0.093438457,0.004233277,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
7.863300771,0.244363027,0.110494533,0.005150657,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
6.111125774,0.202130239,0.03639074,0.001805478,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.516529399,0.10340217,0.033412984,0.002059369,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.073558971,0.09682662,0.028307884,0.001982791,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
5.674019463,0.192317742,0.050229091,0.002553731,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
1.415084133,0.077646617,0.019933127,0.001640616,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.333727126,0.101227325,0.01214398,0.000790133,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
3.640032324,0.137154657,0.037454958,0.002116927,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
4.309101666,0.15310713,0.021818044,0.001162829,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
1.707151054,0.084163298,0.013319707,0.000985001,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
1.833425475,0.088210962,0.016577,0.001196345,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
3.165332599,0.130146329,0.025166296,0.001552112,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.099119296,0.094952291,0.029362835,0.001992313,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
2.320711346,0.101856152,0.030327855,0.001996637,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
12.00789212,0.359011119,0.146937974,0.006589712,3200,300,FALSE,2,B,0.825,1800;300,C25L82,2B
